36.0,21.0,36.0,6.0,2022-11-26 00:21:12.026955
36.0,21.0,36.0,7.0,2022-11-26 00:21:20.863245
36.0,21.0,36.0,7.0,2022-11-26 00:21:32.230256
36.0,21.0,36.0,7.0,2022-11-26 00:21:43.602525
36.0,21.0,36.0,7.0,2022-11-26 00:21:57.499424
36.0,21.0,36.0,7.0,2022-11-26 00:22:08.870115
36.0,21.0,36.0,7.0,2022-11-26 00:22:20.233270
36.0,21.0,36.0,7.0,2022-11-26 00:22:29.069216
36.0,21.0,36.0,7.0,2022-11-26 00:22:37.909964
36.0,21.0,36.0,7.0,2022-11-26 00:22:49.277368
36.0,21.0,36.0,7.0,2022-11-26 00:22:58.113421
36.0,21.0,36.0,7.0,2022-11-26 00:23:12.007239
36.0,21.0,36.0,7.0,2022-11-26 00:23:23.378805
36.0,21.0,36.0,7.0,2022-11-26 00:23:32.214497
36.0,21.0,36.0,7.0,2022-11-26 00:23:41.049741
36.0,21.0,36.0,7.0,2022-11-26 00:23:54.951097
36.0,21.0,36.0,7.0,2022-11-26 00:24:03.787054
36.0,21.0,36.0,7.0,2022-11-26 00:24:17.687331
36.0,21.0,36.0,7.0,2022-11-26 00:24:29.055633
36.0,21.0,36.0,7.0,2022-11-26 00:24:37.895623
36.0,21.0,36.0,7.0,2022-11-26 00:24:54.321411
36.0,21.0,36.0,7.0,2022-11-26 00:25:03.157091
36.0,21.0,36.0,7.0,2022-11-26 00:25:11.997992
36.0,21.0,36.0,7.0,2022-11-26 00:25:23.366039
36.0,21.0,36.0,7.0,2022-11-26 00:25:34.732178
36.0,21.0,36.0,7.0,2022-11-26 00:25:46.096823
36.0,21.0,36.0,6.0,2022-11-26 00:25:57.461239
36.0,21.0,36.0,6.0,2022-11-26 00:26:08.828577
36.0,21.0,36.0,7.0,2022-11-26 00:26:20.192590
36.0,21.0,36.0,6.0,2022-11-26 00:26:39.145884
36.0,21.0,36.0,6.0,2022-11-26 00:26:47.984503
36.0,21.0,36.0,6.0,2022-11-26 00:26:59.348403
36.0,21.0,36.0,7.0,2022-11-26 00:27:08.184649
36.0,21.0,36.0,7.0,2022-11-26 00:27:17.024141
36.0,21.0,36.0,7.0,2022-11-26 00:27:23.333152
36.0,21.0,36.0,7.0,2022-11-26 00:27:39.755398
36.0,21.0,36.0,7.0,2022-11-26 00:27:56.177591
36.0,21.0,36.0,7.0,2022-11-26 00:28:07.549219
36.0,21.0,36.0,7.0,2022-11-26 00:28:18.917535
36.0,21.0,36.0,7.0,2022-11-26 00:28:32.816721
36.0,21.0,36.0,7.0,2022-11-26 00:28:44.183494
36.0,21.0,36.0,7.0,2022-11-26 00:28:53.019159
36.0,21.0,36.0,7.0,2022-11-26 00:29:06.910110
36.0,21.0,36.0,7.0,2022-11-26 00:29:18.276981
36.0,21.0,36.0,7.0,2022-11-26 00:29:29.644296
36.0,21.0,36.0,7.0,2022-11-26 00:29:41.010325
36.0,21.0,36.0,7.0,2022-11-26 00:29:54.905966
36.0,21.0,36.0,7.0,2022-11-26 00:30:08.803450
36.0,21.0,36.0,7.0,2022-11-26 00:30:22.700630
36.0,21.0,36.0,7.0,2022-11-26 00:30:31.535970
36.0,21.0,36.0,7.0,2022-11-26 00:30:40.372240
36.0,21.0,36.0,7.0,2022-11-26 00:30:49.211214
36.0,21.0,36.0,7.0,2022-11-26 00:31:00.574280
36.0,21.0,36.0,7.0,2022-11-26 00:31:14.470353
36.0,21.0,36.0,7.0,2022-11-26 00:31:28.367501
36.0,21.0,36.0,7.0,2022-11-26 00:31:42.270325
36.0,21.0,36.0,7.0,2022-11-26 00:31:53.637214
36.0,21.0,36.0,7.0,2022-11-26 00:32:05.000381
36.0,21.0,36.0,7.0,2022-11-26 00:32:13.835806
36.0,21.0,36.0,7.0,2022-11-26 00:32:27.733992
36.0,21.0,36.0,7.0,2022-11-26 00:32:36.572677
36.0,21.0,36.0,7.0,2022-11-26 00:32:47.936481
36.0,21.0,36.0,7.0,2022-11-26 00:33:04.365018
36.0,21.0,36.0,7.0,2022-11-26 00:33:15.728354
36.0,21.0,36.0,7.0,2022-11-26 00:33:27.095551
36.0,21.0,36.0,7.0,2022-11-26 00:33:40.990302
36.0,21.0,36.0,7.0,2022-11-26 00:33:54.887869
36.0,21.0,36.0,7.0,2022-11-26 00:34:03.723748
36.0,21.0,36.0,7.0,2022-11-26 00:34:22.683605
36.0,21.0,36.0,7.0,2022-11-26 00:34:28.991343
36.0,21.0,36.0,7.0,2022-11-26 00:34:45.421036
36.0,21.0,36.0,7.0,2022-11-26 00:34:56.786857
36.0,21.0,36.0,7.0,2022-11-26 00:35:13.210084
36.0,21.0,36.0,6.0,2022-11-26 00:35:27.104631
36.0,21.0,36.0,7.0,2022-11-26 00:35:33.412821
36.0,21.0,36.0,7.0,2022-11-26 00:35:44.779909
36.0,21.0,36.0,7.0,2022-11-26 00:35:56.148067
36.0,21.0,36.0,7.0,2022-11-26 00:36:07.511951
36.0,21.0,36.0,7.0,2022-11-26 00:36:26.465168
36.0,21.0,36.0,7.0,2022-11-26 00:36:40.358946
36.0,21.0,36.0,7.0,2022-11-26 00:36:51.725293
36.0,21.0,36.0,7.0,2022-11-26 00:37:03.092411
36.0,21.0,36.0,7.0,2022-11-26 00:37:14.460101
36.0,21.0,36.0,7.0,2022-11-26 00:37:23.296071
36.0,21.0,36.0,7.0,2022-11-26 00:37:34.661763
36.0,21.0,36.0,6.0,2022-11-26 00:37:51.084338
36.0,21.0,36.0,6.0,2022-11-26 00:38:04.976094
36.0,21.0,36.0,6.0,2022-11-26 00:38:18.874200
36.0,21.0,36.0,6.0,2022-11-26 00:38:32.771829
36.0,21.0,36.0,6.0,2022-11-26 00:38:49.195178
36.0,21.0,36.0,6.0,2022-11-26 00:39:05.617001
36.0,21.0,36.0,6.0,2022-11-26 00:39:19.508468
36.0,21.0,36.0,6.0,2022-11-26 00:39:30.876418
36.0,21.0,36.0,6.0,2022-11-26 00:39:37.185369
36.0,21.0,36.0,6.0,2022-11-26 00:39:48.552481
36.0,21.0,36.0,6.0,2022-11-26 00:40:02.443639
36.0,21.0,36.0,6.0,2022-11-26 00:40:16.335541
36.0,21.0,36.0,6.0,2022-11-26 00:40:27.698611
36.0,21.0,36.0,6.0,2022-11-26 00:40:39.066180
36.0,21.0,36.0,6.0,2022-11-26 00:40:50.430280
36.0,21.0,36.0,7.0,2022-11-26 00:40:56.738468
36.0,21.0,36.0,6.0,2022-11-26 00:41:13.164363
36.0,21.0,36.0,6.0,2022-11-26 00:41:22.003599
36.0,21.0,36.0,6.0,2022-11-26 00:41:33.367545
36.0,21.0,36.0,6.0,2022-11-26 00:41:44.738353
36.0,21.0,36.0,6.0,2022-11-26 00:42:01.168763
36.0,21.0,36.0,6.0,2022-11-26 00:42:10.009309
36.0,21.0,36.0,6.0,2022-11-26 00:42:21.376317
36.0,21.0,36.0,6.0,2022-11-26 00:42:32.740453
36.0,21.0,36.0,6.0,2022-11-26 00:42:41.579410
36.0,21.0,36.0,7.0,2022-11-26 00:42:50.415141
36.0,21.0,36.0,7.0,2022-11-26 00:42:56.722370
36.0,21.0,36.0,7.0,2022-11-26 00:43:10.617364
36.0,21.0,36.0,7.0,2022-11-26 00:43:24.518767
36.0,21.0,36.0,7.0,2022-11-26 00:43:38.410337
36.0,21.0,36.0,7.0,2022-11-26 00:43:49.778264
36.0,21.0,36.0,7.0,2022-11-26 00:44:01.146186
36.0,21.0,36.0,7.0,2022-11-26 00:44:15.043504
36.0,21.0,36.0,7.0,2022-11-26 00:44:26.412416
36.0,21.0,36.0,7.0,2022-11-26 00:44:40.304153
36.0,21.0,36.0,7.0,2022-11-26 00:44:54.202203
36.0,21.0,36.0,7.0,2022-11-26 00:45:05.566152
36.0,21.0,36.0,7.0,2022-11-26 00:45:16.934024
36.0,21.0,36.0,7.0,2022-11-26 00:45:28.297728
36.0,21.0,36.0,7.0,2022-11-26 00:45:47.251734
36.0,21.0,36.0,7.0,2022-11-26 00:45:56.088676
36.0,21.0,36.0,7.0,2022-11-26 00:46:07.460388
36.0,21.0,36.0,7.0,2022-11-26 00:46:21.358823
36.0,21.0,36.0,7.0,2022-11-26 00:46:32.729363
36.0,21.0,36.0,7.0,2022-11-26 00:46:41.569164
36.0,21.0,36.0,7.0,2022-11-26 00:46:52.937491
36.0,21.0,36.0,7.0,2022-11-26 00:47:06.832505
36.0,21.0,36.0,7.0,2022-11-26 00:47:18.195191
36.0,21.0,36.0,7.0,2022-11-26 00:47:27.034670
36.0,21.0,36.0,7.0,2022-11-26 00:47:40.929349
36.0,21.0,36.0,7.0,2022-11-26 00:47:49.769374
36.0,21.0,36.0,7.0,2022-11-26 00:48:01.140846
36.0,21.0,36.0,7.0,2022-11-26 00:48:12.507092
36.0,21.0,36.0,7.0,2022-11-26 00:48:23.873963
36.0,21.0,36.0,7.0,2022-11-26 00:48:32.709988
36.0,21.0,36.0,7.0,2022-11-26 00:48:44.077053
36.0,21.0,36.0,7.0,2022-11-26 00:48:52.912605
36.0,21.0,36.0,7.0,2022-11-26 00:49:04.281860
36.0,21.0,36.0,7.0,2022-11-26 00:49:13.117960
36.0,21.0,36.0,7.0,2022-11-26 00:49:27.013423
36.0,21.0,36.0,7.0,2022-11-26 00:49:35.848546
36.0,21.0,36.0,7.0,2022-11-26 00:49:49.744662
36.0,21.0,36.0,7.0,2022-11-26 00:49:56.055135
36.0,21.0,36.0,7.0,2022-11-26 00:50:04.890928
36.0,21.0,36.0,7.0,2022-11-26 00:50:13.726982
36.0,21.0,36.0,7.0,2022-11-26 00:50:30.145786
36.0,21.0,36.0,7.0,2022-11-26 00:50:41.513376
36.0,21.0,36.0,7.0,2022-11-26 00:50:52.880247
36.0,21.0,36.0,7.0,2022-11-26 00:51:04.243821
36.0,21.0,36.0,7.0,2022-11-26 00:51:13.084419
36.0,21.0,36.0,7.0,2022-11-26 00:51:26.981890
36.0,21.0,36.0,7.0,2022-11-26 00:51:40.880143
36.0,21.0,36.0,7.0,2022-11-26 00:51:52.250175
36.0,21.0,36.0,7.0,2022-11-26 00:52:03.613215
36.0,21.0,36.0,7.0,2022-11-26 00:52:14.976307
36.0,21.0,36.0,7.0,2022-11-26 00:52:23.815389
36.0,21.0,36.0,7.0,2022-11-26 00:52:32.651138
36.0,21.0,36.0,7.0,2022-11-26 00:52:44.017681
36.0,21.0,36.0,7.0,2022-11-26 00:52:55.381297
36.0,21.0,36.0,7.0,2022-11-26 00:53:04.216525
36.0,21.0,36.0,7.0,2022-11-26 00:53:13.053454
36.0,21.0,36.0,7.0,2022-11-26 00:53:24.419811
36.0,21.0,36.0,7.0,2022-11-26 00:53:40.846112
36.0,21.0,36.0,6.0,2022-11-26 00:53:54.739234
36.0,21.0,36.0,7.0,2022-11-26 00:54:08.638301
36.0,21.0,36.0,7.0,2022-11-26 00:54:14.946363
36.0,21.0,36.0,7.0,2022-11-26 00:54:26.320453
36.0,21.0,36.0,7.0,2022-11-26 00:54:35.160818
36.0,21.0,36.0,7.0,2022-11-26 00:54:43.996355
36.0,21.0,36.0,7.0,2022-11-26 00:54:55.364812
36.0,21.0,36.0,7.0,2022-11-26 00:55:01.673946
36.0,21.0,36.0,7.0,2022-11-26 00:55:15.566555
36.0,21.0,36.0,7.0,2022-11-26 00:55:29.462054
36.0,21.0,36.0,7.0,2022-11-26 00:55:43.355463
36.0,21.0,36.0,7.0,2022-11-26 00:55:52.191908
36.0,21.0,36.0,7.0,2022-11-26 00:56:03.571412
36.0,21.0,36.0,7.0,2022-11-26 00:56:19.998297
36.0,21.0,36.0,7.0,2022-11-26 00:56:31.367115
36.0,21.0,36.0,7.0,2022-11-26 00:56:45.262745
36.0,21.0,36.0,7.0,2022-11-26 00:56:56.634295
36.0,21.0,36.0,7.0,2022-11-26 00:57:05.477696
36.0,21.0,36.0,7.0,2022-11-26 00:57:14.318834
36.0,21.0,36.0,7.0,2022-11-26 00:57:30.749216
36.0,21.0,36.0,7.0,2022-11-26 00:57:42.116390
36.0,21.0,36.0,7.0,2022-11-26 00:57:53.484512
36.0,21.0,36.0,7.0,2022-11-26 00:58:09.904198
36.0,21.0,36.0,7.0,2022-11-26 00:58:16.212552
36.0,21.0,36.0,7.0,2022-11-26 00:58:30.107986
36.0,21.0,36.0,7.0,2022-11-26 00:58:38.947970
36.0,21.0,36.0,7.0,2022-11-26 00:58:47.788305
36.0,21.0,36.0,7.0,2022-11-26 00:58:59.152417
36.0,21.0,36.0,7.0,2022-11-26 00:59:07.993387
36.0,21.0,36.0,7.0,2022-11-26 00:59:16.831087
36.0,21.0,36.0,7.0,2022-11-26 00:59:28.199829
36.0,21.0,36.0,7.0,2022-11-26 00:59:42.095244
36.0,21.0,36.0,7.0,2022-11-26 00:59:48.404345
36.0,21.0,36.0,7.0,2022-11-26 01:00:02.300085
36.0,21.0,36.0,7.0,2022-11-26 01:00:08.608152
36.0,21.0,36.0,7.0,2022-11-26 01:00:14.916568
36.0,21.0,36.0,7.0,2022-11-26 01:00:23.753560
36.0,21.0,36.0,7.0,2022-11-26 01:00:37.647823
36.0,21.0,36.0,7.0,2022-11-26 01:00:49.014662
36.0,21.0,36.0,7.0,2022-11-26 01:00:55.322419
36.0,21.0,36.0,7.0,2022-11-26 01:01:06.686300
36.0,21.0,36.0,7.0,2022-11-26 01:01:15.526404
36.0,21.0,36.0,7.0,2022-11-26 01:01:26.890084
36.0,21.0,36.0,7.0,2022-11-26 01:01:38.258615
36.0,21.0,36.0,6.0,2022-11-26 01:01:49.622548
36.0,21.0,36.0,6.0,2022-11-26 01:02:03.514323
36.0,21.0,36.0,6.0,2022-11-26 01:02:09.822255
36.0,21.0,36.0,6.0,2022-11-26 01:02:18.658869
36.0,21.0,36.0,6.0,2022-11-26 01:02:32.557798
36.0,21.0,36.0,6.0,2022-11-26 01:02:41.397539
36.0,21.0,36.0,6.0,2022-11-26 01:02:50.234155
36.0,21.0,36.0,6.0,2022-11-26 01:03:04.126122
36.0,21.0,36.0,6.0,2022-11-26 01:03:10.434558
36.0,21.0,36.0,6.0,2022-11-26 01:03:31.916369
36.0,21.0,36.0,6.0,2022-11-26 01:03:38.225252
36.0,21.0,36.0,7.0,2022-11-26 01:03:47.067054
36.0,21.0,36.0,7.0,2022-11-26 01:03:55.903300
36.0,21.0,36.0,7.0,2022-11-26 01:04:04.740396
36.0,21.0,36.0,7.0,2022-11-26 01:04:16.108429
36.0,21.0,36.0,6.0,2022-11-26 01:04:30.008629
36.0,21.0,36.0,7.0,2022-11-26 01:04:36.318200
36.0,21.0,36.0,7.0,2022-11-26 01:04:52.747645
36.0,21.0,36.0,7.0,2022-11-26 01:05:01.588219
36.0,21.0,36.0,7.0,2022-11-26 01:05:10.424726
36.0,21.0,36.0,7.0,2022-11-26 01:05:16.734350
36.0,21.0,36.0,7.0,2022-11-26 01:05:33.164537
36.0,21.0,36.0,7.0,2022-11-26 01:05:42.001380
36.0,21.0,36.0,7.0,2022-11-26 01:05:50.839044
36.0,21.0,36.0,7.0,2022-11-26 01:06:02.203964
36.0,21.0,36.0,7.0,2022-11-26 01:06:13.576188
36.0,21.0,36.0,7.0,2022-11-26 01:06:22.415845
36.0,21.0,36.0,7.0,2022-11-26 01:06:36.311626
36.0,21.0,36.0,7.0,2022-11-26 01:06:47.679950
36.0,21.0,36.0,7.0,2022-11-26 01:07:01.575601
36.0,21.0,36.0,7.0,2022-11-26 01:07:15.475723
36.0,21.0,36.0,7.0,2022-11-26 01:07:26.840466
36.0,21.0,36.0,7.0,2022-11-26 01:07:33.149691
36.0,21.0,36.0,7.0,2022-11-26 01:07:49.584325
36.0,21.0,36.0,7.0,2022-11-26 01:08:00.951178
36.0,21.0,36.0,7.0,2022-11-26 01:08:09.790640
36.0,21.0,36.0,7.0,2022-11-26 01:08:18.627354
36.0,21.0,36.0,7.0,2022-11-26 01:08:27.467340
36.0,21.0,36.0,7.0,2022-11-26 01:08:36.303998
36.0,21.0,36.0,7.0,2022-11-26 01:08:50.196139
36.0,21.0,36.0,7.0,2022-11-26 01:09:01.565126
36.0,21.0,36.0,7.0,2022-11-26 01:09:10.404519
36.0,21.0,36.0,7.0,2022-11-26 01:09:21.771400
36.0,21.0,36.0,7.0,2022-11-26 01:09:30.607324
36.0,21.0,36.0,7.0,2022-11-26 01:09:41.975992
36.0,21.0,36.0,7.0,2022-11-26 01:09:48.284460
36.0,21.0,36.0,7.0,2022-11-26 01:09:59.654995
36.0,21.0,36.0,7.0,2022-11-26 01:10:05.963904
36.0,21.0,36.0,7.0,2022-11-26 01:10:12.272344
36.0,21.0,36.0,7.0,2022-11-26 01:10:26.167464
36.0,21.0,36.0,7.0,2022-11-26 01:10:40.070122
36.0,21.0,36.0,7.0,2022-11-26 01:10:46.378049
36.0,21.0,36.0,7.0,2022-11-26 01:11:05.324721
36.0,21.0,36.0,7.0,2022-11-26 01:11:19.225601
36.0,21.0,36.0,7.0,2022-11-26 01:11:35.648044
36.0,21.0,36.0,7.0,2022-11-26 01:11:41.956709
36.0,21.0,36.0,7.0,2022-11-26 01:11:58.382974
36.0,21.0,36.0,7.0,2022-11-26 01:12:09.750249
36.0,21.0,36.0,7.0,2022-11-26 01:12:21.114327
36.0,21.0,36.0,7.0,2022-11-26 01:12:35.005734
36.0,21.0,36.0,7.0,2022-11-26 01:12:43.842347
36.0,21.0,36.0,7.0,2022-11-26 01:12:50.150223
36.0,21.0,36.0,7.0,2022-11-26 01:13:09.104496
37.0,21.0,36.0,7.0,2022-11-26 01:13:20.471894
37.0,21.0,36.0,7.0,2022-11-26 01:13:31.838879
37.0,21.0,36.0,7.0,2022-11-26 01:13:40.680063
37.0,21.0,36.0,7.0,2022-11-26 01:13:46.988104
37.0,21.0,36.0,7.0,2022-11-26 01:14:03.407709
37.0,21.0,36.0,7.0,2022-11-26 01:14:17.303195
37.0,21.0,36.0,6.0,2022-11-26 01:14:31.201942
37.0,21.0,36.0,6.0,2022-11-26 01:14:45.094992
37.0,21.0,36.0,6.0,2022-11-26 01:14:58.990932
37.0,21.0,36.0,6.0,2022-11-26 01:15:05.300311
37.0,21.0,36.0,6.0,2022-11-26 01:15:11.610859
37.0,21.0,36.0,6.0,2022-11-26 01:15:25.503995
37.0,21.0,36.0,6.0,2022-11-26 01:15:41.940514
37.0,21.0,36.0,6.0,2022-11-26 01:15:53.311108
37.0,21.0,36.0,6.0,2022-11-26 01:16:12.270396
37.0,21.0,36.0,6.0,2022-11-26 01:16:23.642488
37.0,21.0,36.0,6.0,2022-11-26 01:16:32.479416
37.0,21.0,36.0,6.0,2022-11-26 01:16:48.897906
37.0,21.0,36.0,6.0,2022-11-26 01:17:02.792833
37.0,21.0,36.0,6.0,2022-11-26 01:17:09.101647
37.0,21.0,36.0,6.0,2022-11-26 01:17:20.469707
37.0,21.0,36.0,6.0,2022-11-26 01:17:31.834249
37.0,21.0,36.0,6.0,2022-11-26 01:17:43.201602
37.0,21.0,36.0,6.0,2022-11-26 01:17:54.570450
37.0,21.0,36.0,6.0,2022-11-26 01:18:05.934310
37.0,21.0,36.0,6.0,2022-11-26 01:18:29.947792
37.0,21.0,36.0,6.0,2022-11-26 01:18:46.374165
37.0,21.0,36.0,6.0,2022-11-26 01:19:02.792373
37.0,21.0,36.0,6.0,2022-11-26 01:19:14.166243
37.0,21.0,36.0,6.0,2022-11-26 01:19:23.002630
37.0,21.0,36.0,6.0,2022-11-26 01:19:29.311249
37.0,21.0,36.0,6.0,2022-11-26 01:19:38.152968
37.0,21.0,36.0,6.0,2022-11-26 01:19:52.048526
37.0,21.0,36.0,6.0,2022-11-26 01:20:00.885982
37.0,21.0,36.0,6.0,2022-11-26 01:20:17.313538
37.0,21.0,36.0,6.0,2022-11-26 01:20:28.684830
37.0,21.0,36.0,6.0,2022-11-26 01:20:40.054782
37.0,21.0,36.0,6.0,2022-11-26 01:20:51.428233
37.0,21.0,36.0,6.0,2022-11-26 01:21:02.797842
37.0,21.0,36.0,6.0,2022-11-26 01:21:19.231027
37.0,21.0,36.0,6.0,2022-11-26 01:21:25.539680
37.0,21.0,36.0,6.0,2022-11-26 01:21:34.376085
37.0,21.0,36.0,6.0,2022-11-26 01:21:43.218634
37.0,21.0,36.0,6.0,2022-11-26 01:21:54.588249
37.0,21.0,36.0,6.0,2022-11-26 01:22:05.952991
37.0,21.0,36.0,6.0,2022-11-26 01:22:17.317602
37.0,21.0,36.0,6.0,2022-11-26 01:22:26.159011
37.0,21.0,36.0,6.0,2022-11-26 01:22:42.590202
37.0,21.0,36.0,6.0,2022-11-26 01:23:01.548510
37.0,21.0,36.0,6.0,2022-11-26 01:23:12.920975
37.0,21.0,36.0,6.0,2022-11-26 01:23:26.821901
37.0,21.0,36.0,6.0,2022-11-26 01:23:35.657010
37.0,21.0,36.0,6.0,2022-11-26 01:23:47.025100
37.0,21.0,36.0,6.0,2022-11-26 01:23:58.389086
37.0,21.0,36.0,6.0,2022-11-26 01:24:12.288791
37.0,21.0,36.0,6.0,2022-11-26 01:24:26.183256
37.0,21.0,36.0,6.0,2022-11-26 01:24:37.547416
37.0,21.0,36.0,6.0,2022-11-26 01:24:46.387704
37.0,21.0,36.0,6.0,2022-11-26 01:24:57.758984
37.0,21.0,36.0,6.0,2022-11-26 01:25:06.594766
37.0,21.0,36.0,6.0,2022-11-26 01:25:20.486120
37.0,21.0,36.0,6.0,2022-11-26 01:25:36.911093
37.0,21.0,36.0,6.0,2022-11-26 01:25:48.274662
37.0,21.0,36.0,6.0,2022-11-26 01:26:02.168872
37.0,21.0,36.0,6.0,2022-11-26 01:26:11.008827
37.0,21.0,36.0,6.0,2022-11-26 01:26:32.494711
37.0,21.0,36.0,6.0,2022-11-26 01:26:43.865445
37.0,21.0,36.0,6.0,2022-11-26 01:26:55.232721
37.0,21.0,36.0,6.0,2022-11-26 01:27:11.658749
37.0,21.0,36.0,6.0,2022-11-26 01:27:23.022734
37.0,21.0,36.0,6.0,2022-11-26 01:27:39.448625
37.0,21.0,36.0,6.0,2022-11-26 01:27:48.288777
37.0,21.0,36.0,6.0,2022-11-26 01:27:59.652191
37.0,21.0,36.0,6.0,2022-11-26 01:28:05.960507
37.0,21.0,36.0,6.0,2022-11-26 01:28:12.269645
37.0,21.0,36.0,6.0,2022-11-26 01:28:23.642408
37.0,21.0,36.0,6.0,2022-11-26 01:28:37.533148
38.0,20.0,36.0,6.0,2022-11-26 01:28:53.959468
38.0,20.0,36.0,6.0,2022-11-26 01:29:02.799494
38.0,20.0,36.0,6.0,2022-11-26 01:29:11.639027
38.0,20.0,36.0,6.0,2022-11-26 01:29:20.479901
38.0,20.0,36.0,6.0,2022-11-26 01:29:26.788522
37.0,21.0,36.0,6.0,2022-11-26 01:29:33.096910
38.0,20.0,36.0,6.0,2022-11-26 01:29:46.991829
38.0,20.0,36.0,6.0,2022-11-26 01:30:03.418453
38.0,20.0,36.0,6.0,2022-11-26 01:30:14.787161
